Balancete Patrimonial (Código documento 4010)                                                                                                                         
Data de geração dos dados: 13/12/2009                                                                                                                                 
Fonte: Instituições financeiras                                                                                                                                       
DATA;CNPJ;NOME INSTITUICAO;ATRIBUTO;DOCUMENTO;CONTA;NOME CONTA;SALDO                                                                                                  
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0010000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO             ; 0000139020769230,19
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011000006;DISPONIBILIDADES                                  ; 0000004329990176,86
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011100009;CAIXA                                             ; 0000000409260619,22
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011300005;RESERVAS LIVRES                                   ; 0000000035899449,00
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011400008;APLICACOES EM OURO                                ; 0000000000000284,72
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS           ; 0000003884829823,92
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ           ; 0000003089307603,94
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012100008;APLICACOES EM OPERACOES COMPROMISSADAS            ; 0000002386846374,88
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS          ; 0000000210125191,85
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012600003;APLICA OES EM MOEDAS ESTRANGEIRAS                 ; 0000000492336037,21
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013000004;TITULOS E VAL. MOB. E INST. FINANC. DERIVATIVOS   ; 0000050108719597,03
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013100007;LIVRES                                            ; 0000007345903991,83
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013200000;VINCULADOS A OPERACOES COMPROMISSADAS             ; 0000035101093940,63
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS              ; 0000000000039138,67
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013400006;VINCULADOS AO BANCO CENTRAL                       ; 0000006732497503,72
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013600002;VINCULADOS A PRESTACAO DE GARANTIAS               ; 0000000929185022,18
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014000003;RELACOES INTERFINANCEIRAS                         ; 0000011200040264,83
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014100006;DIREITOS JUNTO A PARTIC. DE SISTEMAS DE LIQUIDAÇÃO; 0000003384875253,81
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014200009;CREDITOS VINCULADOS                               ; 0000007795570271,10
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014300002;REPASSES INTERFINANCEIROS                         ; 0000000015953968,38
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014400005;RELACOES COM CORRESPONDENTES                      ; 0000000003640771,54
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0015000002;RELACOES INTERDEPENDENCIAS                        ; 0000000069563374,36
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0015200008;TRANSFERENCIAS INTERNAS DE RECURSOS               ; 0000000069563374,36
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0016000001;OPERACOES DE CREDITO                              ; 0000033917871428,62
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0016100004;EMPRESTIMOS E TITULOS DESCONTADOS                 ; 0000017640293563,25
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0016200007;FINANCIAMENTOS                                    ; 0000005641724918,35
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0016300000;FINANCIAMENTOS RURAIS E AGROINDUSTRIAIS           ; 0000012721369640,76
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0016500006;FINANCIAMENTOS DE TITULOS E VALORES MOBILIARIOS   ; 0000000006012118,55
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0016900008;(-) PROVISOES PARA OPERACOES DE CREDITO           ;-0000002091528812,29
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018000009;OUTROS CREDITOS                                   ; 0000036066656933,84
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018100002;AVAIS E FIANCAS HONRADOS                          ; 0000000025517223,94
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018200005;CARTEIRA DE CAMBIO                                ; 0000006958139445,69
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018300008;RENDAS A RECEBER                                  ; 0000000395702651,06
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018400001;NEGOCIACAO E INTERMEDIACAO DE VALORES             ; 0000000185809610,36
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018500004;CREDITOS ESPECIFICOS                              ; 0000007252360884,32
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018600007;OPERACOES ESPECIAIS                               ; 0000000003800498,78
200111;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0018800003;DIVERSOS                                          ; 0000021723310509,06
